epoch,Dice_Coef_Multilabel,categorical_accuracy,categorical_crossentropy,loss,val_Dice_Coef_Multilabel,val_categorical_accuracy,val_categorical_crossentropy,val_loss
14,-1.4808480739593506,0.8186578750610352,2.4846689701080322,-1.4808480739593506,-0.7266435027122498,0.34232378005981445,10.07180118560791,-0.7266435027122498
15,-1.5577621459960938,0.8143360614776611,2.5324184894561768,-1.5577621459960938,-0.696591854095459,0.42577362060546875,7.847367763519287,-0.696591854095459
16,-1.4401346445083618,0.8340152502059937,2.3866024017333984,-1.4401346445083618,-0.8539825677871704,0.5870785713195801,4.474531173706055,-0.8539825677871704
17,-1.654280424118042,0.8526341915130615,2.1283161640167236,-1.654280424118042,-0.789500892162323,0.529691219329834,5.860259056091309,-0.789500892162323
18,-1.63508939743042,0.8610900640487671,2.0136380195617676,-1.63508939743042,-0.8382857441902161,0.5207004547119141,6.855705261230469,-0.8382857441902161
19,-1.615907073020935,0.873139500617981,1.9019827842712402,-1.615907073020935,-0.9326768517494202,0.5419211387634277,6.884843826293945,-0.9326768517494202
20,-1.5718145370483398,0.8661980628967285,2.050614356994629,-1.5718145370483398,-1.1212626695632935,0.7077221870422363,4.41232967376709,-1.1212626695632935
21,-1.7130663394927979,0.8776941299438477,1.874320149421692,-1.7130663394927979,-0.8889175653457642,0.7692146301269531,3.5308570861816406,-0.8889175653457642
22,-1.7306400537490845,0.8306670188903809,2.5786094665527344,-1.7306400537490845,-0.9876412749290466,0.9159350395202637,1.2117282152175903,-0.9876412749290466
23,-1.6902580261230469,0.8648484945297241,2.049880266189575,-1.6902580261230469,-0.9992082715034485,0.9441061019897461,0.7732955813407898,-0.9992082715034485
24,-1.785383701324463,0.8645260334014893,2.072500228881836,-1.785383701324463,-1.1156865358352661,0.9459114074707031,0.6581627130508423,-1.1156865358352661
25,-1.8126155138015747,0.8758275508880615,1.8349430561065674,-1.8126155138015747,-0.9717140793800354,0.9387807846069336,0.773948073387146,-0.9717140793800354
26,-1.772355556488037,0.8893193006515503,1.6744755506515503,-1.772355556488037,-0.965185284614563,0.8615469932556152,1.8615801334381104,-0.965185284614563
27,-1.749308705329895,0.8640340566635132,2.064530372619629,-1.749308705329895,-0.9159889221191406,0.7639851570129395,3.3306078910827637,-0.9159889221191406
28,-1.7209851741790771,0.879798412322998,1.8249611854553223,-1.7209851741790771,-0.9908329844474792,0.8261141777038574,2.3948307037353516,-0.9908329844474792
29,-1.9172791242599487,0.9121592044830322,1.3199517726898193,-1.9172791242599487,-1.112468957901001,0.847346305847168,2.085171937942505,-1.112468957901001
30,-1.7424973249435425,0.908477783203125,1.4193012714385986,-1.7424973249435425,-1.148664951324463,0.8609695434570312,1.9590866565704346,-1.148664951324463
31,-1.8770309686660767,0.9089326858520508,1.4087259769439697,-1.8770309686660767,-0.993768036365509,0.7599091529846191,3.434823513031006,-0.993768036365509
32,-1.9401804208755493,0.9104167222976685,1.3527822494506836,-1.9401804208755493,-0.8633628487586975,0.6049103736877441,5.947742938995361,-0.8633628487586975
33,-1.9691756963729858,0.9238885641098022,1.1473013162612915,-1.9691756963729858,-0.7713502049446106,0.5199332237243652,7.389368534088135,-0.7713502049446106
34,-2.0414304733276367,0.9372748136520386,0.9390969276428223,-2.0414304733276367,-0.8400516510009766,0.5964369773864746,6.212791442871094,-0.8400516510009766
35,-2.060454845428467,0.9404635429382324,0.8816304802894592,-2.060454845428467,-0.9940720200538635,0.7635922431945801,3.6070446968078613,-0.9940720200538635
36,-1.8580840826034546,0.9450012445449829,0.8323811888694763,-1.8580840826034546,-1.1552293300628662,0.9053888320922852,1.3252439498901367,-1.1552293300628662
37,-2.0392444133758545,0.9599058628082275,0.5660984516143799,-2.0392444133758545,-1.064682960510254,0.826115608215332,2.6304354667663574,-1.064682960510254
38,-2.018035411834717,0.9519881010055542,0.7426489591598511,-2.018035411834717,-1.0336267948150635,0.7752408981323242,3.472352981567383,-1.0336267948150635
39,-1.5957883596420288,0.9365341663360596,0.9471606612205505,-1.5957883596420288,-1.2935576438903809,0.9223213195800781,1.1312215328216553,-1.2935576438903809
40,-1.9833946228027344,0.9539583921432495,0.6676335334777832,-1.9833946228027344,-1.335570216178894,0.9512767791748047,0.6812726855278015,-1.335570216178894
41,-2.155928611755371,0.9721392393112183,0.4128592610359192,-2.155928611755371,-1.1739182472229004,0.9181184768676758,1.1821740865707397,-1.1739182472229004
42,-2.191305160522461,0.9708592891693115,0.4194597005844116,-2.191305160522461,-1.1482632160186768,0.9076862335205078,1.3422956466674805,-1.1482632160186768
43,-2.1365578174591064,0.9710667133331299,0.4389466643333435,-2.1365578174591064,-1.2809869050979614,0.9595561027526855,0.5404582023620605,-1.2809869050979614
44,-2.172150135040283,0.9761838912963867,0.33538687229156494,-2.172150135040283,-1.5080257654190063,0.9740643501281738,0.3082408308982849,-1.5080257654190063
45,-2.270368814468384,0.9741480350494385,0.37326833605766296,-2.270368814468384,-1.3958885669708252,0.9548988342285156,0.6140682697296143,-1.3958885669708252
46,-2.288325548171997,0.9789979457855225,0.31303468346595764,-2.288325548171997,-1.2318663597106934,0.8984150886535645,1.4659979343414307,-1.2318663597106934
47,-2.2673466205596924,0.9796738624572754,0.2696520686149597,-2.2673466205596924,-1.1017420291900635,0.9257397651672363,1.0930813550949097,-1.1017420291900635
48,-2.2930097579956055,0.9757953882217407,0.3385480046272278,-2.2930097579956055,-1.2126412391662598,0.9211316108703613,1.1633434295654297,-1.2126412391662598
49,-2.093759298324585,0.9696381092071533,0.4366185665130615,-2.093759298324585,-1.4629347324371338,0.9755406379699707,0.31861621141433716,-1.4629347324371338
50,-2.201108932495117,0.9742658138275146,0.3455219268798828,-2.201108932495117,-1.187076449394226,0.9825854301452637,0.24104788899421692,-1.187076449394226
51,-2.45497989654541,0.9841159582138062,0.21293732523918152,-2.45497989654541,-1.1255924701690674,0.926572322845459,1.1310513019561768,-1.1255924701690674
52,-2.2867367267608643,0.9850325584411621,0.20716604590415955,-2.2867367267608643,-1.2172297239303589,0.940770149230957,0.9201080203056335,-1.2172297239303589
53,-2.2490806579589844,0.9831852912902832,0.20249520242214203,-2.2490806579589844,-1.365132212638855,0.9129867553710938,1.3374426364898682,-1.365132212638855
54,-2.154461622238159,0.9812415838241577,0.26985424757003784,-2.154461622238159,-1.356454849243164,0.9337244033813477,1.005850076675415,-1.356454849243164
55,-2.4938244819641113,0.9870636463165283,0.17440947890281677,-2.4938244819641113,-1.2301620244979858,0.9358882904052734,0.9679928421974182,-1.2301620244979858
56,-2.5399999618530273,0.9901309013366699,0.12450645118951797,-2.5399999618530273,-1.0612375736236572,0.8849444389343262,1.7789101600646973,-1.0612375736236572
57,-2.6215171813964844,0.9892673492431641,0.12005185335874557,-2.6215171813964844,-1.172890543937683,0.9293832778930664,1.1057711839675903,-1.172890543937683
58,-2.4144058227539062,0.9889880418777466,0.1340073049068451,-2.4144058227539062,-1.4604928493499756,0.9405784606933594,0.9063149094581604,-1.4604928493499756
59,-2.5614356994628906,0.9852523803710938,0.1745494306087494,-2.5614356994628906,-1.715982437133789,0.9826598167419434,0.23150907456874847,-1.715982437133789
60,-2.5445117950439453,0.9870297908782959,0.1480085849761963,-2.5445117950439453,-1.683052659034729,0.985356330871582,0.18314193189144135,-1.683052659034729
61,-2.6303677558898926,0.9902772903442383,0.11191786825656891,-2.6303677558898926,-1.8696680068969727,0.9872369766235352,0.15847551822662354,-1.8696680068969727
62,-2.678194999694824,0.9911513328552246,0.10368304699659348,-2.678194999694824,-1.7166831493377686,0.9861583709716797,0.17266741394996643,-1.7166831493377686
63,-2.6132543087005615,0.9909194707870483,0.1045321375131607,-2.6132543087005615,-1.6577482223510742,0.985283374786377,0.18347087502479553,-1.6577482223510742
64,-2.7088165283203125,0.9907441139221191,0.10666443407535553,-2.7088165283203125,-1.6368861198425293,0.9855747222900391,0.17791131138801575,-1.6368861198425293
65,-2.469158172607422,0.9879032373428345,0.15325967967510223,-2.469158172607422,-1.4094593524932861,0.9842157363891602,0.1916312724351883,-1.4094593524932861
66,-2.3847780227661133,0.9852522611618042,0.19185927510261536,-2.3847780227661133,-1.526703119277954,0.9844722747802734,0.18724413216114044,-1.526703119277954
67,-2.6404941082000732,0.9916830062866211,0.10108292102813721,-2.6404941082000732,-1.5490162372589111,0.9839773178100586,0.20313161611557007,-1.5490162372589111
68,-2.3667917251586914,0.9875153303146362,0.1473725587129593,-2.3667917251586914,-1.536609411239624,0.982975959777832,0.21767950057983398,-1.536609411239624
69,-2.4633514881134033,0.9926352500915527,0.09972481429576874,-2.4633514881134033,-1.6036127805709839,0.9818120002746582,0.26963010430336,-1.6036127805709839
70,-2.587052583694458,0.98854660987854,0.14102210104465485,-2.587052583694458,-1.4804120063781738,0.986997127532959,0.20062223076820374,-1.4804120063781738
71,-2.201101303100586,0.9790080785751343,0.30233436822891235,-2.201101303100586,-1.7021052837371826,0.9926748275756836,0.11469283699989319,-1.7021052837371826
72,-2.5259389877319336,0.9886860847473145,0.1535433977842331,-2.5259389877319336,-1.8121051788330078,0.9880452156066895,0.18812280893325806,-1.8121051788330078
73,-2.574519157409668,0.9891748428344727,0.13031122088432312,-2.574519157409668,-1.7477420568466187,0.9821839332580566,0.28249943256378174,-1.7477420568466187
74,-2.741696357727051,0.9914819002151489,0.09839824587106705,-2.741696357727051,-1.7131202220916748,0.982663631439209,0.2752005457878113,-1.7131202220916748
75,-2.644684314727783,0.9910030364990234,0.09701132774353027,-2.644684314727783,-1.713977575302124,0.9812369346618652,0.29740476608276367,-1.713977575302124
76,-2.5808706283569336,0.9898437261581421,0.11531798541545868,-2.5808706283569336,-1.697641372680664,0.9797616004943848,0.32036975026130676,-1.697641372680664
77,-2.729609966278076,0.9923038482666016,0.0882485955953598,-2.729609966278076,-1.69252347946167,0.9804692268371582,0.3084026873111725,-1.69252347946167
78,-2.739448070526123,0.9923198223114014,0.0853232890367508,-2.739448070526123,-1.6569464206695557,0.9942612648010254,0.0908767506480217,-1.6569464206695557
79,-2.7387733459472656,0.991969108581543,0.09365559369325638,-2.7387733459472656,-1.7327704429626465,0.9846897125244141,0.24245789647102356,-1.7327704429626465
80,-2.6953601837158203,0.9902706146240234,0.11090956628322601,-2.6953601837158203,-1.624314785003662,0.9950971603393555,0.07778145372867584,-1.624314785003662
81,-2.7433857917785645,0.9925127029418945,0.08488216996192932,-2.7433857917785645,-1.669053554534912,0.9846992492675781,0.23916450142860413,-1.669053554534912
82,-2.7265448570251465,0.9925702810287476,0.08604589104652405,-2.7265448570251465,-1.685544729232788,0.9854798316955566,0.22478948533535004,-1.685544729232788
83,-2.770642042160034,0.9918460845947266,0.09200997650623322,-2.770642042160034,-1.7331300973892212,0.9866800308227539,0.20418140292167664,-1.7331300973892212
84,-2.612637758255005,0.9925084114074707,0.09152159839868546,-2.612637758255005,-1.9183104038238525,0.9878616333007812,0.18410955369472504,-1.9183104038238525
85,-2.774273157119751,0.9930101633071899,0.08105248957872391,-2.774273157119751,-2.1748507022857666,0.9891905784606934,0.16219626367092133,-2.1748507022857666
86,-2.7564597129821777,0.9920852184295654,0.08946143090724945,-2.7564597129821777,-2.2108802795410156,0.9900856018066406,0.14660367369651794,-2.2108802795410156
87,-2.6089794635772705,0.9927756786346436,0.08686666190624237,-2.6089794635772705,-2.052741765975952,0.9927406311035156,0.10415035486221313,-2.052741765975952
88,-2.7662816047668457,0.9928936958312988,0.08425949513912201,-2.7662816047668457,-1.978197455406189,0.98822021484375,0.16760586202144623,-1.978197455406189
89,-2.672469139099121,0.9926351308822632,0.0888347327709198,-2.672469139099121,-1.9086660146713257,0.9878826141357422,0.1751640886068344,-1.9086660146713257
90,-2.6325581073760986,0.989782452583313,0.11704076826572418,-2.6325581073760986,-1.9609994888305664,0.9883708953857422,0.17278189957141876,-1.9609994888305664
91,-2.778560161590576,0.9921547174453735,0.08796601742506027,-2.778560161590576,-2.0241854190826416,0.9888439178466797,0.16576431691646576,-2.0241854190826416
92,-2.7642576694488525,0.994464635848999,0.0645756945014,-2.7642576694488525,-2.1139190196990967,0.9935207366943359,0.09384196996688843,-2.1139190196990967
93,-2.7219579219818115,0.9896316528320312,0.11367316544055939,-2.7219579219818115,-1.9701662063598633,0.9889178276062012,0.16042448580265045,-1.9701662063598633
94,-2.7856898307800293,0.9922939538955688,0.08936204761266708,-2.7856898307800293,-1.7836686372756958,0.9882745742797852,0.16425563395023346,-1.7836686372756958
95,-2.788029432296753,0.9939258098602295,0.07240711897611618,-2.788029432296753,-1.7521148920059204,0.9881038665771484,0.16307184100151062,-1.7521148920059204
96,-2.730710983276367,0.9931766986846924,0.0759943425655365,-2.730710983276367,-1.7651283740997314,0.9882817268371582,0.16433770954608917,-1.7651283740997314
97,-2.787053108215332,0.992793083190918,0.08565430343151093,-2.787053108215332,-1.7256178855895996,0.9952874183654785,0.06998217105865479,-1.7256178855895996
98,-2.7377824783325195,0.9933935403823853,0.08092804998159409,-2.7377824783325195,-1.7531442642211914,0.9878559112548828,0.17767903208732605,-1.7531442642211914
99,-2.305858612060547,0.9898040294647217,0.10895787924528122,-2.305858612060547,-1.839267611503601,0.988682746887207,0.16489848494529724,-1.839267611503601
100,-2.6433029174804688,0.9903144836425781,0.12251312285661697,-2.6433029174804688,-1.9863080978393555,0.9890756607055664,0.15991464257240295,-1.9863080978393555
101,-2.600325107574463,0.9901913404464722,0.1229010820388794,-2.600325107574463,-2.018221378326416,0.988919734954834,0.16257637739181519,-2.018221378326416
102,-2.7030930519104004,0.9904912710189819,0.11089147627353668,-2.7030930519104004,-1.8834319114685059,0.988835334777832,0.16501328349113464,-1.8834319114685059
103,-2.703456401824951,0.991991400718689,0.08933117240667343,-2.703456401824951,-1.8858832120895386,0.9888205528259277,0.1666439324617386,-1.8858832120895386
104,-2.7722203731536865,0.9929887056350708,0.0780949592590332,-2.7722203731536865,-1.840561866760254,0.9876365661621094,0.18694624304771423,-1.840561866760254
105,-2.699190855026245,0.9923187494277954,0.08384445309638977,-2.699190855026245,-1.8690015077590942,0.991999626159668,0.11866632103919983,-1.8690015077590942
106,-2.3529367446899414,0.9923458099365234,0.0893201231956482,-2.3529367446899414,-1.8146476745605469,0.9868025779724121,0.19099891185760498,-1.8146476745605469
107,-2.6204676628112793,0.9896488189697266,0.10871197283267975,-2.6204676628112793,-1.8118952512741089,0.9864144325256348,0.18892645835876465,-1.8118952512741089
108,-2.753777027130127,0.9909845590591431,0.10070472955703735,-2.753777027130127,-1.9127585887908936,0.991826057434082,0.10884971916675568,-1.9127585887908936
109,-2.768608808517456,0.9908900260925293,0.09999554604291916,-2.768608808517456,-2.1280901432037354,0.9894919395446777,0.13631010055541992,-2.1280901432037354
110,-2.4712953567504883,0.9904125928878784,0.11329562216997147,-2.4712953567504883,-1.9292206764221191,0.986884593963623,0.1693176031112671,-1.9292206764221191
111,-2.7657973766326904,0.9916801452636719,0.09615322947502136,-2.7657973766326904,-1.9384626150131226,0.9868035316467285,0.1677534282207489,-1.9384626150131226
112,-2.7782931327819824,0.9923624992370605,0.08907816559076309,-2.7782931327819824,-2.1192095279693604,0.9888310432434082,0.13881582021713257,-2.1192095279693604
113,-2.71207857131958,0.9900349378585815,0.11772926151752472,-2.71207857131958,-1.9745784997940063,0.9877986907958984,0.14923426508903503,-1.9745784997940063
114,-2.727243423461914,0.9913589954376221,0.09858867526054382,-2.727243423461914,-2.052948236465454,0.9925127029418945,0.09157010167837143,-2.052948236465454
115,-2.752659797668457,0.9957102537155151,0.05361594632267952,-2.752659797668457,-1.8401970863342285,0.9946222305297852,0.06699501723051071,-1.8401970863342285
116,-2.745760917663574,0.9942848682403564,0.06490352004766464,-2.745760917663574,-1.8135883808135986,0.9870600700378418,0.15562117099761963,-1.8135883808135986
117,-2.781761646270752,0.9918824434280396,0.09047208726406097,-2.781761646270752,-1.9495749473571777,0.9887228012084961,0.13488931953907013,-1.9495749473571777
118,-2.734410285949707,0.9945297241210938,0.06437522917985916,-2.734410285949707,-1.947869062423706,0.9883975982666016,0.13973724842071533,-1.947869062423706
119,-2.7704501152038574,0.9950692653656006,0.06077054888010025,-2.7704501152038574,-1.6145963668823242,0.9853348731994629,0.17628200352191925,-1.6145963668823242
120,-2.573930263519287,0.9914870262145996,0.10900278389453888,-2.573930263519287,-1.5084699392318726,0.9847798347473145,0.18094219267368317,-1.5084699392318726
121,-2.7016072273254395,0.9918215274810791,0.09435445070266724,-2.7016072273254395,-1.4303367137908936,0.9843611717224121,0.18491080403327942,-1.4303367137908936
122,-2.7722129821777344,0.9922506809234619,0.08960109204053879,-2.7722129821777344,-1.4650702476501465,0.9847860336303711,0.17938965559005737,-1.4650702476501465
123,-2.7792606353759766,0.9931795597076416,0.07978509366512299,-2.7792606353759766,-1.1805977821350098,0.9933857917785645,0.07930093258619308,-1.1805977821350098
124,-2.8114755153656006,0.9923628568649292,0.08439110964536667,-2.8114755153656006,-1.6273380517959595,0.9951858520507812,0.05683884769678116,-1.6273380517959595
125,-2.5482702255249023,0.9909812211990356,0.11607804894447327,-2.5482702255249023,-1.787376880645752,0.9878406524658203,0.14221109449863434,-1.787376880645752
126,-2.7236380577087402,0.9934957027435303,0.08051608502864838,-2.7236380577087402,-1.8459758758544922,0.9885869026184082,0.13238565623760223,-1.8459758758544922
127,-2.7930476665496826,0.9914429187774658,0.09708642959594727,-2.7930476665496826,-1.951008915901184,0.9890317916870117,0.13178041577339172,-1.951008915901184
128,-2.7326126098632812,0.993744969367981,0.07335361838340759,-2.7326126098632812,-2.030019521713257,0.9889678955078125,0.13520221412181854,-2.030019521713257
129,-2.794171094894409,0.9936413764953613,0.07591065019369125,-2.794171094894409,-2.053250789642334,0.989469051361084,0.12661586701869965,-2.053250789642334
130,-2.7494699954986572,0.9886294603347778,0.1329714059829712,-2.7494699954986572,-1.9654645919799805,0.9887399673461914,0.13040079176425934,-1.9654645919799805
131,-2.5416510105133057,0.9910664558410645,0.10947972536087036,-2.5416510105133057,-1.6799280643463135,0.9854063987731934,0.17109139263629913,-1.6799280643463135
132,-2.7631516456604004,0.9920281171798706,0.09391088783740997,-2.7631516456604004,-1.3785916566848755,0.9833579063415527,0.19604907929897308,-1.3785916566848755
133,-2.7987685203552246,0.9918811321258545,0.09574448317289352,-2.7987685203552246,-1.2959212064743042,0.9831290245056152,0.1977568417787552,-1.2959212064743042
134,-2.774718999862671,0.9926209449768066,0.08772873878479004,-2.774718999862671,-1.555818796157837,0.9850163459777832,0.17424964904785156,-1.555818796157837
135,-2.6973307132720947,0.9929829835891724,0.08625531941652298,-2.6973307132720947,-1.2828365564346313,0.9830422401428223,0.19846443831920624,-1.2828365564346313
136,-2.7126688957214355,0.9922912120819092,0.09067913144826889,-2.7126688957214355,-1.2051317691802979,0.9827742576599121,0.20219434797763824,-1.2051317691802979
137,-2.7273716926574707,0.9906061887741089,0.10674712061882019,-2.7273716926574707,-1.7647415399551392,0.9917535781860352,0.09599180519580841,-1.7647415399551392
138,-2.7643260955810547,0.9905040264129639,0.11951324343681335,-2.7643260955810547,-1.9770762920379639,0.9885730743408203,0.13508206605911255,-1.9770762920379639
139,-2.7755749225616455,0.9930641651153564,0.08620941638946533,-2.7755749225616455,-2.0173089504241943,0.9892158508300781,0.12569177150726318,-2.0173089504241943
140,-2.7893104553222656,0.9931766986846924,0.08061636984348297,-2.7893104553222656,-2.0662949085235596,0.989471435546875,0.12230312824249268,-2.0662949085235596
141,-2.8124358654022217,0.9941710233688354,0.06805219501256943,-2.8124358654022217,-2.116096258163452,0.9936227798461914,0.07264436781406403,-2.116096258163452
142,-2.788638114929199,0.9929002523422241,0.08278591930866241,-2.788638114929199,-2.0042836666107178,0.9956679344177246,0.051096606999635696,-2.0042836666107178
143,-2.823101758956909,0.993632435798645,0.0759948343038559,-2.823101758956909,-2.0507099628448486,0.9893927574157715,0.12320755422115326,-2.0507099628448486
144,-2.8202555179595947,0.9934545755386353,0.0810755044221878,-2.8202555179595947,-2.0282771587371826,0.9891390800476074,0.12606018781661987,-2.0282771587371826
145,-2.588271141052246,0.9920544624328613,0.10522712022066116,-2.588271141052246,-1.8909932374954224,0.9876928329467773,0.14230464398860931,-1.8909932374954224
146,-2.8191680908203125,0.9931107759475708,0.08401398360729218,-2.8191680908203125,-1.7848020792007446,0.9867806434631348,0.15212054550647736,-1.7848020792007446
147,-2.823218822479248,0.9959392547607422,0.050456490367650986,-2.823218822479248,-1.713484287261963,0.9866290092468262,0.15135528147220612,-1.713484287261963
148,-2.6995837688446045,0.9923399686813354,0.09052560478448868,-2.6995837688446045,-1.5921844244003296,0.9857454299926758,0.1603069007396698,-1.5921844244003296
149,-2.791867256164551,0.9943622350692749,0.06679780781269073,-2.791867256164551,-1.631554126739502,0.9862422943115234,0.15411780774593353,-1.631554126739502
150,-2.7225193977355957,0.994016170501709,0.07136803865432739,-2.7225193977355957,-1.6155146360397339,0.9860687255859375,0.15680524706840515,-1.6155146360397339
151,-2.809150218963623,0.9950661659240723,0.05888199061155319,-2.809150218963623,-1.6738049983978271,0.9865536689758301,0.15200017392635345,-1.6738049983978271
152,-2.829350471496582,0.9935271739959717,0.0789349228143692,-2.829350471496582,-1.6901085376739502,0.986609935760498,0.1520363688468933,-1.6901085376739502
153,-2.5565109252929688,0.9910023212432861,0.11700275540351868,-2.5565109252929688,-1.821590781211853,0.9923462867736816,0.0856693834066391,-1.821590781211853
154,-2.823054790496826,0.9933197498321533,0.08302135765552521,-2.823054790496826,-1.6748358011245728,0.9864683151245117,0.15287071466445923,-1.6748358011245728
155,-2.8149702548980713,0.9941408634185791,0.06964562833309174,-2.8149702548980713,-1.707167625427246,0.9867763519287109,0.14956288039684296,-1.707167625427246
156,-2.7884199619293213,0.993335485458374,0.08124632388353348,-2.7884199619293213,-1.7750301361083984,0.987393856048584,0.143615260720253,-1.7750301361083984
157,-2.83376145362854,0.995500922203064,0.05691782757639885,-2.83376145362854,-1.8038147687911987,0.987800121307373,0.13792221248149872,-1.8038147687911987
158,-2.823753833770752,0.9945392608642578,0.06545288115739822,-2.823753833770752,-1.8738397359848022,0.9886832237243652,0.12676243484020233,-1.8738397359848022
159,-2.816401481628418,0.9938373565673828,0.07683687657117844,-2.816401481628418,-1.9111360311508179,0.9890079498291016,0.12328216433525085,-1.9111360311508179
160,-2.821089267730713,0.9932186603546143,0.08322721719741821,-2.821089267730713,-1.9222466945648193,0.9891386032104492,0.12175057083368301,-1.9222466945648193
161,-2.8094940185546875,0.9955792427062988,0.054583560675382614,-2.8094940185546875,-1.9182707071304321,0.9891319274902344,0.12122035026550293,-1.9182707071304321
162,-2.8441390991210938,0.9939335584640503,0.07131405174732208,-2.8441390991210938,-1.9289242029190063,0.9891910552978516,0.12072551995515823,-1.9289242029190063
163,-2.839816093444824,0.9934264421463013,0.08029961585998535,-2.839816093444824,-1.948711633682251,0.989293098449707,0.12042563408613205,-1.948711633682251
164,-2.8071742057800293,0.993461012840271,0.07888272404670715,-2.8071742057800293,-1.8254979848861694,0.9877686500549316,0.13764506578445435,-1.8254979848861694
165,-2.8357064723968506,0.994113564491272,0.07115621864795685,-2.8357064723968506,-1.5679211616516113,0.9907045364379883,0.10398567467927933,-1.5679211616516113
166,-2.8285038471221924,0.9936237335205078,0.07673828303813934,-2.8285038471221924,-1.708168864250183,0.9864516258239746,0.15307559072971344,-1.708168864250183
167,-2.8091747760772705,0.9920952320098877,0.10014961659908295,-2.8091747760772705,-1.831709623336792,0.9878659248352051,0.1368771344423294,-1.831709623336792
168,-2.84744930267334,0.9959522485733032,0.05101774260401726,-2.84744930267334,-1.7813036441802979,0.9876022338867188,0.13818906247615814,-1.7813036441802979
169,-2.8448684215545654,0.994062066078186,0.07186201214790344,-2.8448684215545654,-1.7646830081939697,0.9875307083129883,0.13803905248641968,-1.7646830081939697
170,-2.844665288925171,0.994353175163269,0.06767591834068298,-2.844665288925171,-1.7723809480667114,0.9876508712768555,0.13661788403987885,-1.7723809480667114
171,-2.8369317054748535,0.9944347143173218,0.06933038681745529,-2.8369317054748535,-1.7674024105072021,0.9875555038452148,0.13694213330745697,-1.7674024105072021
172,-2.837878465652466,0.9937705993652344,0.07536190003156662,-2.837878465652466,-1.7646349668502808,0.987494945526123,0.1370304971933365,-1.7646349668502808
173,-2.8322982788085938,0.9928644895553589,0.08684894442558289,-2.8322982788085938,-1.804734230041504,0.9878435134887695,0.13350194692611694,-1.804734230041504
174,-2.8518998622894287,0.9945706129074097,0.06872368603944778,-2.8518998622894287,-1.8072060346603394,0.9952855110168457,0.05241674557328224,-1.8072060346603394
175,-2.844362258911133,0.9936031103134155,0.0783967673778534,-2.844362258911133,-1.7656772136688232,0.995293140411377,0.052178073674440384,-1.7656772136688232
176,-2.8021624088287354,0.9939310550689697,0.07562875747680664,-2.8021624088287354,-1.7804181575775146,0.9877448081970215,0.13425201177597046,-1.7804181575775146
177,-2.56554913520813,0.9903199672698975,0.12497967481613159,-2.56554913520813,-1.8230222463607788,0.9923644065856934,0.08337779343128204,-1.8230222463607788
178,-2.839778423309326,0.9946506023406982,0.06626002490520477,-2.839778423309326,-1.8091964721679688,0.9922070503234863,0.08515293896198273,-1.8091964721679688
179,-2.841080665588379,0.9945071935653687,0.06548012048006058,-2.841080665588379,-1.6843299865722656,0.9863057136535645,0.15188683569431305,-1.6843299865722656
180,-2.8412249088287354,0.9936397075653076,0.07788306474685669,-2.8412249088287354,-1.950202465057373,0.9926824569702148,0.08066437393426895,-1.950202465057373
