epoch,Dice_Coef_Multilabel,categorical_accuracy,categorical_crossentropy,loss,val_Dice_Coef_Multilabel,val_categorical_accuracy,val_categorical_crossentropy,val_loss
0,-0.5753765106201172,0.37271368503570557,1.4035615921020508,-0.5753765106201172,-0.0691993311047554,0.016774654388427734,6.187438011169434,-0.0691993311047554
1,-0.6759563088417053,0.48641014099121094,1.3472490310668945,-0.6759563088417053,-0.0347646102309227,0.013475418090820312,9.436638832092285,-0.0347646102309227
2,-0.7761756181716919,0.5660421848297119,1.3827216625213623,-0.7761756181716919,-0.02633862942457199,0.012805938720703125,12.171407699584961,-0.02633862942457199
3,-0.8403542041778564,0.6187913417816162,1.5015875101089478,-0.8403542041778564,-0.02489428222179413,0.011729717254638672,13.8942232131958,-0.02489428222179413
4,-0.9243344664573669,0.6608496904373169,1.6319183111190796,-0.9243344664573669,-0.012693525291979313,0.005752086639404297,15.436159133911133,-0.012693525291979313
5,-0.9947762489318848,0.6928069591522217,1.7569758892059326,-0.9947762489318848,-0.02372908964753151,0.011481761932373047,15.498743057250977,-0.02372908964753151
6,-1.1405885219573975,0.7132323980331421,1.8685866594314575,-1.1405885219573975,-0.013396956957876682,0.005897998809814453,15.299680709838867,-0.013396956957876682
7,-1.0591717958450317,0.7012201547622681,2.1779398918151855,-1.0591717958450317,-0.032933227717876434,0.01155233383178711,14.862678527832031,-0.032933227717876434
8,-1.195122480392456,0.7092759609222412,2.290811061859131,-1.195122480392456,-0.05539006367325783,0.024669647216796875,13.52706241607666,-0.05539006367325783
9,-1.2357873916625977,0.7029223442077637,2.506892681121826,-1.2357873916625977,-0.22685231268405914,0.13293886184692383,12.350667953491211,-0.22685231268405914
10,-1.1908717155456543,0.6961106061935425,2.7247378826141357,-1.1908717155456543,-0.20973336696624756,0.11890220642089844,13.52302360534668,-0.20973336696624756
11,-1.3879410028457642,0.6995362043380737,2.8793067932128906,-1.3879410028457642,-0.43730098009109497,0.26584291458129883,9.262869834899902,-0.43730098009109497
12,-1.3266388177871704,0.681659460067749,3.1981306076049805,-1.3266388177871704,-0.3073054850101471,0.15413188934326172,9.943601608276367,-0.3073054850101471
13,-1.3958995342254639,0.6852245330810547,3.4244749546051025,-1.3958995342254639,-0.596154510974884,0.33293628692626953,8.870466232299805,-0.596154510974884
14,-1.3225058317184448,0.6944197416305542,3.518585205078125,-1.3225058317184448,-0.4283519685268402,0.25495290756225586,11.311175346374512,-0.4283519685268402
15,-1.4822849035263062,0.7174817323684692,3.5293524265289307,-1.4822849035263062,-0.22057482600212097,0.11811971664428711,13.737964630126953,-0.22057482600212097
16,-1.5455350875854492,0.7126147747039795,3.6032228469848633,-1.5455350875854492,-0.1066247895359993,0.05200767517089844,14.854175567626953,-0.1066247895359993
